cohort,interface,contingency,subject,duration,category,valence,arousal,premature,left,long,correct,delay,iti
VMU,mouse,leftshort,09pvn,0.603,dogs,80,79.3,0,1,0,1,0.9505615,3.397
VMU,mouse,leftshort,09pvn,1.469,dogs,80,74.98,0,0,1,1,0.6837158,2.531
VMU,mouse,leftshort,09pvn,0.603,positive,88.8,7.66,0,1,0,1,0.8170166,3.069
VMU,mouse,leftshort,09pvn,2.2,zebras,NaN,NaN,0,0,1,1,0.3334961,2.531
VMU,mouse,leftshort,09pvn,0.931,dogs,60,14.1,0,1,0,1,0.9005127,3.397
VMU,mouse,leftshort,09pvn,0.931,wolves,40,15.57,0,0,1,0,0.7003174,1.8
VMU,mouse,leftshort,09pvn,1.797,dogs,60,21.35,0,0,1,1,0.8171386,2.531
VMU,mouse,leftshort,09pvn,0.931,neutral,5.11,18.49,0,0,1,0,1.517456,2.203
VMU,mouse,leftshort,09pvn,1.469,negative,39.57,37.78,0,0,1,1,0.9837647,3.8
VMU,mouse,leftshort,09pvn,1.797,wolves,20,91.36,0,0,1,1,1.0505371,1.8
VMU,mouse,leftshort,09pvn,0.931,dogs,60,11,0,0,1,0,1.0339355,2.203
VMU,mouse,leftshort,09pvn,1.797,dogs,80,69.36,0,0,1,1,0.5169678,2.531
VMU,mouse,leftshort,09pvn,0.931,wolves,20,83.62,0,1,0,1,1.1838379,2.531
VMU,mouse,leftshort,09pvn,2.2,positive,81.7,66.01,0,0,1,1,0.3668213,2.531
VMU,mouse,leftshort,09pvn,2.2,wolves,20,77.83,0,0,1,1,0.4669189,2.203
VMU,mouse,leftshort,09pvn,0.603,positive,77.76,51.2,0,1,0,1,2.2678225,3.8
VMU,mouse,leftshort,09pvn,1.469,neutral,50.87,20.61,0,0,1,1,1.6507569,2.203
VMU,mouse,leftshort,09pvn,0.931,negative,29.62,36.97,0,0,1,0,1.267334,3.8
VMU,mouse,leftshort,09pvn,1.797,wolves,40,15.57,0,0,1,1,0.1168213,2.203
VMU,mouse,leftshort,09pvn,0.931,positive,89.82,43.09,0,1,0,1,2.8348387,2.203
VMU,mouse,leftshort,09pvn,1.797,negative,39.57,37.78,0,0,1,1,0.3502197,2.531
VMU,mouse,leftshort,09pvn,0.603,dogs,60,37.41,0,1,0,1,1.1339112,3.8
VMU,mouse,leftshort,09pvn,1.469,wolves,20,77.02,0,0,1,1,1.167236,3.069
VMU,mouse,leftshort,09pvn,0.603,dogs,80,80.2,0,1,0,1,1.11731,1.8
VMU,mouse,leftshort,09pvn,0.603,positive,82.81,36.59,0,1,0,1,0.8670654,1.8
VMU,mouse,leftshort,09pvn,0.2,positive,77.76,51.2,0,1,0,1,1.1004639,3.069
VMU,mouse,leftshort,09pvn,0.603,wolves,40,15.16,0,1,0,1,0.8171386,3.397
VMU,mouse,leftshort,09pvn,0.2,horses,NaN,NaN,0,1,0,1,0.9172364,2.203
VMU,mouse,leftshort,09pvn,1.797,wolves,20,79.87,0,0,1,1,0.7003174,3.069
VMU,mouse,leftshort,09pvn,1.469,dogs,80,69.11,0,0,1,1,0.9505615,3.397
VMU,mouse,leftshort,09pvn,1.469,dogs,80,87.69,0,0,1,1,0.4669189,2.203
VMU,mouse,leftshort,09pvn,0.2,horses,NaN,NaN,0,1,0,1,1.2506103,2.531
VMU,mouse,leftshort,09pvn,1.797,positive,94.11,6.6,0,0,1,1,0.3334961,3.069
VMU,mouse,leftshort,09pvn,1.797,wolves,40,13.94,0,0,1,1,0.717041,2.531
VMU,mouse,leftshort,09pvn,0.603,wolves,20,83.21,0,1,0,1,0.7836914,2.203
VMU,mouse,leftshort,09pvn,2.2,dogs,80,74.98,0,0,1,1,0.550293,3.069
VMU,mouse,leftshort,09pvn,1.469,dogs,80,79.3,0,0,1,1,0.7670898,2.531
VMU,mouse,leftshort,09pvn,2.2,negative,26.58,70.28,0,0,1,1,0.5002441,3.8
VMU,mouse,leftshort,09pvn,1.469,negative,2.02,87.28,0,1,0,0,1.033813,3.8
VMU,mouse,leftshort,09pvn,0.931,wolves,40,14.43,0,1,0,1,0.7835694,3.069
VMU,mouse,leftshort,09pvn,0.2,negative,0.78,91.29,0,1,0,1,1.1672363,1.8
VMU,mouse,leftshort,09pvn,1.797,negative,39.68,38.7,0,0,1,1,0.4669189,3.8
VMU,mouse,leftshort,09pvn,0.2,wolves,20,94.62,0,1,0,1,0.8337403,2.531
VMU,mouse,leftshort,09pvn,1.797,negative,26.58,70.28,0,0,1,1,0.3835449,2.531
VMU,mouse,leftshort,09pvn,0.931,horses,NaN,NaN,0,1,0,1,0.9838867,2.531
VMU,mouse,leftshort,09pvn,1.469,zebras,NaN,NaN,0,0,1,1,0.5002441,3.397
VMU,mouse,leftshort,09pvn,0.931,wolves,20,63.08,0,1,0,1,1.0004882,2.531
VMU,mouse,leftshort,09pvn,2.2,negative,19.14,78.34,0,0,1,1,1.7341304,3.069
VMU,mouse,leftshort,09pvn,1.469,dogs,80,74.98,0,0,1,1,0.9003906,2.203
VMU,mouse,leftshort,09pvn,1.469,dogs,60,11,0,0,1,1,0.550293,2.531
VMU,mouse,leftshort,09pvn,0.603,wolves,20,94.62,0,1,0,1,0.7838134,3.397
VMU,mouse,leftshort,09pvn,1.469,negative,17.25,70.41,0,0,1,1,0.3669434,3.397
VMU,mouse,leftshort,09pvn,1.469,positive,95.17,8.46,0,0,1,1,1.0838623,1.8
VMU,mouse,leftshort,09pvn,0.931,negative,39.69,46.97,0,0,1,0,0.7670898,1.8
VMU,mouse,leftshort,09pvn,0.931,wolves,40,15.89,0,0,1,0,0.8171387,2.531
VMU,mouse,leftshort,09pvn,2.2,negative,39.69,46.97,0,0,1,1,0.4335938,2.531
VMU,mouse,leftshort,09pvn,1.469,horses,NaN,NaN,0,0,1,1,0.717041,3.069
VMU,mouse,leftshort,09pvn,1.469,wolves,20,91.36,0,0,1,1,0.7336426,3.069
VMU,mouse,leftshort,09pvn,0.2,positive,88.8,7.66,0,1,0,1,1.217285,2.531
VMU,mouse,leftshort,09pvn,1.797,neutral,5.11,18.49,0,0,1,1,0.4168701,2.531
VMU,mouse,leftshort,09pvn,1.469,horses,NaN,NaN,0,0,1,1,0.550293,3.069
VMU,mouse,leftshort,09pvn,1.797,dogs,80,64.55,0,0,1,1,0.7836915,2.203
VMU,mouse,leftshort,09pvn,0.931,horses,NaN,NaN,0,1,0,1,1.9510499,3.069
VMU,mouse,leftshort,09pvn,0.2,wolves,40,15.16,0,1,0,1,1.050659,3.397
VMU,mouse,leftshort,09pvn,0.603,positive,71.86,59.58,0,1,0,1,0.9171143,3.397
VMU,mouse,leftshort,09pvn,0.2,neutral,5.11,18.49,0,1,0,1,0.8670654,3.8
VMU,mouse,leftshort,09pvn,1.797,horses,NaN,NaN,0,0,1,1,0.3835449,2.531
VMU,mouse,leftshort,09pvn,0.931,wolves,20,70.58,0,0,1,0,2.4345699,3.397
VMU,mouse,leftshort,09pvn,0.2,dogs,60,18.5,0,1,0,1,1.967651,2.203
VMU,mouse,leftshort,09pvn,0.931,neutral,49.67,21.31,0,0,1,0,0.7670899,3.8
VMU,mouse,leftshort,09pvn,0.2,positive,88.8,7.66,0,1,0,1,0.8671875,3.069
VMU,mouse,leftshort,09pvn,0.2,zebras,NaN,NaN,0,1,0,1,1.3840329,1.8
VMU,mouse,leftshort,09pvn,0.603,negative,19.14,78.34,0,1,0,1,1.0338135,2.531
VMU,mouse,leftshort,09pvn,0.931,zebras,NaN,NaN,0,0,1,0,1.2172852,3.069
VMU,mouse,leftshort,09pvn,0.931,wolves,40,29.83,0,1,0,1,0.8171387,2.203
VMU,mouse,leftshort,09pvn,0.603,wolves,40,12.39,0,1,0,1,0.8670654,2.203
VMU,mouse,leftshort,09pvn,0.2,zebras,NaN,NaN,0,1,0,1,1.0839844,3.8
VMU,mouse,leftshort,09pvn,2.2,dogs,60,18.5,0,0,1,1,0.3835449,2.203
VMU,mouse,leftshort,09pvn,0.603,wolves,20,91.36,0,1,0,1,1.4340821,2.203
VMU,mouse,leftshort,09pvn,0.931,wolves,40,13.94,0,1,0,1,1.3840332,2.531
VMU,mouse,leftshort,09pvn,0.931,wolves,40,21.35,0,1,0,1,0.8171387,3.069
VMU,mouse,leftshort,09pvn,1.797,negative,39.69,46.97,0,0,1,1,0.4168701,3.397
VMU,mouse,leftshort,09pvn,0.931,negative,32.22,48.06,0,1,0,1,0.8671875,2.203
VMU,mouse,leftshort,09pvn,0.603,zebras,NaN,NaN,0,1,0,1,1.0339355,2.531
VMU,mouse,leftshort,09pvn,0.603,dogs,80,76.45,0,1,0,1,1.2172852,3.397
VMU,mouse,leftshort,09pvn,2.2,dogs,60,17.2,0,0,1,1,1.267334,2.203
VMU,mouse,leftshort,09pvn,0.603,dogs,80,69.11,0,1,0,1,1.6508793,3.8
VMU,mouse,leftshort,09pvn,0.931,wolves,40,15.16,0,1,0,1,1.0004883,2.531
VMU,mouse,leftshort,09pvn,0.931,positive,91.27,57.64,0,1,0,1,0.9505616,2.531
VMU,mouse,leftshort,09pvn,1.469,wolves,40,12.39,0,0,1,1,0.7336426,2.203
VMU,mouse,leftshort,09pvn,0.2,negative,39.68,38.7,0,1,0,1,0.9171142,2.203
VMU,mouse,leftshort,09pvn,1.469,wolves,40,23.96,0,0,1,1,0.4334717,3.069
VMU,mouse,leftshort,09pvn,0.603,zebras,NaN,NaN,0,1,0,1,1.1339112,3.8
VMU,mouse,leftshort,09pvn,0.603,negative,0.78,91.29,0,1,0,1,1.1672363,2.531
VMU,mouse,leftshort,09pvn,0.931,horses,NaN,NaN,0,1,0,1,0.9005127,1.8
VMU,mouse,leftshort,17pvn,0.603,neutral,49.07,29.34,0,1,0,1,2.051025,3.069
VMU,mouse,leftshort,17pvn,0.603,neutral,51.96,20.87,0,1,0,1,1.750916,3.069
VMU,mouse,leftshort,17pvn,2.2,neutral,51.3,26.21,0,0,1,1,2.3178713,2.203
VMU,mouse,leftshort,17pvn,1.469,neutral,51.37,23.25,0,0,1,1,1.7509153,3.397
VMU,mouse,leftshort,17pvn,0.2,neutral,49.54,10.67,0,1,0,1,1.1505737,3.397
VMU,mouse,leftshort,17pvn,0.603,neutral,51.21,23.4,0,1,0,1,1.1339111,2.531
VMU,mouse,leftshort,17pvn,1.469,neutral,46.39,26.09,0,0,1,1,0.967163,2.531
VMU,mouse,leftshort,17pvn,0.931,neutral,52.91,22.26,0,1,0,1,1.9676509,2.531
VMU,mouse,leftshort,17pvn,1.797,neutral,51.37,23.25,0,0,1,1,1.0671997,3.069
VMU,mouse,leftshort,17pvn,2.2,neutral,49.07,29.34,0,0,1,1,1.0338745,3.069
VMU,mouse,leftshort,17pvn,1.797,neutral,46.39,26.09,0,0,1,1,1.0172119,3.069
VMU,mouse,leftshort,17pvn,1.469,neutral,51.96,20.87,0,0,1,1,0.9838256,3.8
VMU,mouse,leftshort,17pvn,1.469,negative,39.21,37.44,0,0,1,1,1.1005859,3.397
VMU,mouse,leftshort,17pvn,0.2,dogs,80,76.36,0,1,0,1,1.2506103,3.069
VMU,mouse,leftshort,17pvn,0.2,negative,2.02,87.28,0,1,0,1,1.950989,3.397
VMU,mouse,leftshort,17pvn,2.2,neutral,49.67,21.31,0,0,1,1,0.6669922,2.531
VMU,mouse,leftshort,17pvn,1.797,wolves,20,79.87,0,0,1,1,0.9337769,3.069
VMU,mouse,leftshort,17pvn,0.931,negative,0.72,92.4,0,1,0,1,1.7509151,3.069
VMU,mouse,leftshort,17pvn,0.603,horses,NaN,NaN,0,1,0,1,1.5340576,3.397
VMU,mouse,leftshort,17pvn,0.931,dogs,80,100,0,1,0,1,1.4174195,3.8
VMU,mouse,leftshort,17pvn,0.603,wolves,20,77.02,0,1,0,1,1.2673339,3.8
VMU,mouse,leftshort,17pvn,1.469,zebras,NaN,NaN,0,1,0,0,2.6513672,2.203
VMU,mouse,leftshort,17pvn,2.2,dogs,80,88.43,0,0,1,1,2.3178707,2.203
VMU,mouse,leftshort,17pvn,2.2,zebras,NaN,NaN,0,0,1,1,2.6179196,3.8
VMU,mouse,leftshort,17pvn,1.469,positive,84.07,7.78,0,1,0,0,3.234986,3.397
VMU,mouse,leftshort,17pvn,1.469,wolves,20,77.02,0,0,1,1,1.2006225,3.397
VMU,mouse,leftshort,17pvn,1.797,zebras,NaN,NaN,0,0,1,1,1.0506591,2.203
VMU,mouse,leftshort,17pvn,0.603,negative,2.02,87.28,0,1,0,1,2.55127,3.397
VMU,mouse,leftshort,17pvn,1.469,dogs,80,100,0,0,1,1,2.1845092,3.397
VMU,mouse,leftshort,17pvn,1.797,horses,NaN,NaN,0,0,1,1,1.1506347,3.8
VMU,mouse,leftshort,17pvn,1.469,negative,9.52,78.44,0,0,1,1,2.4678958,2.203
VMU,mouse,leftshort,17pvn,1.469,dogs,80,76.36,0,0,1,1,2.4012453,3.397
VMU,mouse,leftshort,17pvn,0.603,negative,29.62,36.97,0,1,0,1,1.3673706,2.203
VMU,mouse,leftshort,17pvn,1.797,wolves,40,28.44,0,0,1,1,1.2340698,2.203
VMU,mouse,leftshort,17pvn,0.931,zebras,NaN,NaN,0,1,0,1,1.2838135,1.8
VMU,mouse,leftshort,17pvn,1.469,wolves,40,11.17,0,1,0,0,2.1343992,1.8
VMU,mouse,leftshort,17pvn,1.469,wolves,20,55.09,0,0,1,1,2.834717,2.531
VMU,mouse,leftshort,17pvn,0.931,dogs,60,18.5,0,1,0,1,2.4012446,2.531
VMU,mouse,leftshort,17pvn,0.2,neutral,51.18,17.69,0,1,0,1,1.3841552,3.069
VMU,mouse,leftshort,17pvn,1.797,neutral,50.17,13.26,0,0,1,1,0.8504639,3.397
VMU,mouse,leftshort,17pvn,0.931,dogs,60,11,0,1,0,1,1.8342288,3.069
VMU,mouse,leftshort,17pvn,1.469,positive,94.11,6.6,0,0,1,1,1.2338867,2.531
VMU,mouse,leftshort,17pvn,0.2,zebras,NaN,NaN,0,1,0,1,1.7175292,3.397
VMU,mouse,leftshort,17pvn,0.931,positive,84.07,7.78,0,1,0,1,1.3504639,2.203
VMU,mouse,leftshort,17pvn,1.469,dogs,80,73.59,0,0,1,1,0.967163,1.8
VMU,mouse,leftshort,17pvn,2.2,positive,71.86,59.58,0,0,1,1,2.0010982,2.531
VMU,mouse,leftshort,17pvn,0.931,dogs,80,64.55,0,1,0,1,1.2005615,3.8
VMU,mouse,leftshort,17pvn,0.931,wolves,20,83.62,0,1,0,1,1.2340088,2.531
VMU,mouse,leftshort,17pvn,1.797,wolves,40,13.94,0,0,1,1,1.267334,3.397
VMU,mouse,leftshort,17pvn,0.2,negative,35.16,39.16,0,1,0,1,1.7175293,2.531
VMU,mouse,leftshort,17pvn,0.2,negative,39.57,37.78,0,1,0,1,1.1506348,1.8
VMU,mouse,leftshort,17pvn,2.2,negative,17.25,70.41,0,0,1,1,0.8504639,3.069
VMU,mouse,leftshort,17pvn,0.931,dogs,60,19.97,0,1,0,1,1.5007325,2.203
VMU,mouse,leftshort,17pvn,0.2,wolves,20,94.62,0,1,0,1,1.0672607,2.531
VMU,mouse,leftshort,17pvn,0.931,zebras,NaN,NaN,0,1,0,1,1.0672607,3.069
VMU,mouse,leftshort,17pvn,0.2,dogs,80,80.2,0,1,0,1,1.2840576,2.531
VMU,mouse,leftshort,17pvn,0.931,dogs,80,69.11,0,1,0,1,2.3511966,2.203
VMU,mouse,leftshort,17pvn,1.469,wolves,20,83.21,0,0,1,1,0.9838867,2.531
VMU,mouse,leftshort,17pvn,0.931,positive,91.27,57.64,0,1,0,1,1.5839843,3.397
VMU,mouse,leftshort,17pvn,0.603,negative,35.16,39.16,0,1,0,1,1.3173828,3.069
VMU,mouse,leftshort,17pvn,0.931,wolves,20,83.21,0,1,0,1,1.5507813,3.069
VMU,mouse,leftshort,17pvn,0.2,horses,NaN,NaN,0,1,0,1,1.1171875,2.203
VMU,mouse,leftshort,17pvn,2.2,wolves,40,11.17,0,0,1,1,1.2506104,2.531
VMU,mouse,leftshort,17pvn,1.469,negative,39.68,38.7,0,0,1,1,1.0505371,3.069
VMU,mouse,leftshort,17pvn,0.2,dogs,60,10.11,0,1,0,1,1.2840576,2.531
VMU,mouse,leftshort,17pvn,0.931,dogs,80,73.59,0,1,0,1,2.584717,3.069
VMU,mouse,leftshort,17pvn,2.2,horses,NaN,NaN,0,0,1,1,1.150635,3.069
VMU,mouse,leftshort,17pvn,0.931,dogs,80,87.69,0,1,0,1,2.9681398,3.397
VMU,mouse,leftshort,17pvn,0.931,negative,32.22,48.06,0,1,0,1,1.7175289,3.069
VMU,mouse,leftshort,17pvn,0.603,negative,39.21,37.44,0,1,0,1,1.017212,3.397
VMU,mouse,leftshort,17pvn,1.797,wolves,20,83.62,0,0,1,1,1.117188,3.069
VMU,mouse,leftshort,17pvn,0.2,wolves,20,77.83,0,1,0,1,1.4508056,3.397
VMU,mouse,leftshort,17pvn,0.2,positive,94.4,37.63,0,1,0,1,1.4173584,1.8
VMU,mouse,leftshort,17pvn,0.931,dogs,80,64.55,0,1,0,1,1.1170655,3.069
VMU,mouse,leftshort,17pvn,1.797,dogs,60,17.2,0,0,1,1,1.3173828,3.069
VMU,mouse,leftshort,17pvn,1.469,neutral,50.61,21.66,0,0,1,1,2.3679201,3.069
VMU,mouse,leftshort,17pvn,2.2,wolves,20,74.33,0,0,1,1,0.9838867,1.8
VMU,mouse,leftshort,17pvn,2.2,positive,94.4,37.63,0,0,1,1,0.9503174,2.203
VMU,mouse,leftshort,17pvn,0.931,positive,97.82,5.85,0,1,0,1,1.1839599,3.8
VMU,mouse,leftshort,17pvn,0.603,positive,96.55,7.99,0,1,0,1,0.9005127,1.8
VMU,mouse,leftshort,17pvn,0.931,dogs,60,7.74,0,1,0,1,0.9005127,3.069
VMU,mouse,leftshort,17pvn,1.797,wolves,40,15.89,0,0,1,1,1.4173581,1.8
VMU,mouse,leftshort,17pvn,0.603,wolves,40,21.68,0,1,0,1,2.4678959,3.069
VMU,mouse,leftshort,17pvn,1.469,neutral,50.25,23.78,0,0,1,1,0.8504638,3.397
VMU,mouse,leftshort,17pvn,0.931,negative,26.58,70.28,0,1,0,1,1.5841064,1.8
VMU,mouse,leftshort,17pvn,0.603,positive,86.13,7.73,0,1,0,1,1.7843013,3.8
VMU,mouse,leftshort,17pvn,0.931,dogs,80,69.36,0,1,0,1,0.9837647,1.8
VMU,mouse,leftshort,17pvn,2.2,positive,95.17,8.46,0,0,1,1,0.9337158,3.069
VMU,mouse,leftshort,17pvn,1.797,dogs,60,14.1,0,0,1,1,1.2506104,3.397
VMU,mouse,leftshort,17pvn,2.2,dogs,80,76.45,0,0,1,1,0.9338379,2.531
VMU,mouse,leftshort,17pvn,1.797,dogs,60,10.84,0,0,1,1,1.2504883,3.397
VMU,mouse,leftshort,17pvn,1.797,neutral,50.25,23.78,0,0,1,1,0.9838867,1.8
VMU,mouse,leftshort,17pvn,2.2,negative,29.62,36.97,0,0,1,1,1.100708,3.069
VMU,mouse,leftshort,17pvn,0.603,horses,NaN,NaN,0,1,0,1,1.1506348,1.8
VMU,mouse,leftshort,17pvn,1.469,horses,NaN,NaN,0,1,0,0,1.634155,3.397
VMU,mouse,leftshort,17pvn,0.2,dogs,80,76.45,0,1,0,1,0.9005127,3.069
VMU,mouse,leftshort,17pvn,2.2,wolves,20,77.83,0,0,1,1,0.9338379,2.203
VMU,mouse,leftshort,17pvn,1.469,zebras,NaN,NaN,0,1,0,0,1.2005615,2.203
VMU,mouse,leftshort,17pvn,1.469,wolves,40,28.44,0,1,0,0,1.1339111,3.8
VMU,mouse,leftshort,17pvn,2.2,neutral,49.67,21.31,0,0,1,1,1.1171875,1.8
VMU,mouse,leftshort,17pvn,1.469,dogs,60,9.94,0,1,0,0,1.4841309,3.397
VMU,mouse,leftshort,17pvn,1.469,dogs,60,11.41,0,1,0,0,2.2344971,3.397
VMU,mouse,leftshort,17pvn,0.2,wolves,40,15.57,0,1,0,1,1.0339356,3.8
VMU,mouse,leftshort,17pvn,0.931,neutral,50.61,21.66,0,1,0,1,1.6341553,2.531
VMU,mouse,leftshort,17pvn,0.603,zebras,NaN,NaN,0,1,0,1,1.3173828,2.531
VMU,mouse,leftshort,17pvn,1.797,dogs,80,100,0,1,0,0,2.0010982,3.069
VMU,mouse,leftshort,17pvn,1.797,wolves,40,29.83,0,1,0,0,1.967651,2.531
VMU,mouse,leftshort,17pvn,0.603,dogs,80,88.43,0,1,0,1,1.1506348,2.203
VMU,mouse,leftshort,17pvn,1.469,dogs,60,11.41,0,1,0,0,1.5007324,3.069
VMU,mouse,leftshort,17pvn,1.469,dogs,60,17.2,0,1,0,0,1.0172119,2.531
VMU,mouse,leftshort,17pvn,0.931,zebras,NaN,NaN,0,1,0,1,0.9838867,3.069
VMU,mouse,leftshort,17pvn,1.469,positive,89.82,43.09,0,0,1,1,1.5841062,2.203
VMU,mouse,leftshort,17pvn,0.931,wolves,40,15.89,0,1,0,1,1.0672607,2.531
VMU,mouse,leftshort,17pvn,2.2,wolves,40,21.68,0,0,1,1,1.2506104,3.069
VMU,mouse,leftshort,17pvn,0.2,positive,97.82,5.85,0,1,0,1,1.2340088,3.397
VMU,mouse,leftshort,17pvn,2.2,horses,NaN,NaN,0,0,1,1,1.2005615,3.8
VMU,mouse,leftshort,17pvn,1.469,wolves,40,23.96,0,1,0,0,4.218872,2.531
VMU,mouse,leftshort,17pvn,2.2,negative,35.16,39.16,0,0,1,1,0.9003907,1.8
VMU,mouse,leftshort,17pvn,0.931,positive,86.13,7.73,0,1,0,1,1.1505127,3.8
VMU,mouse,leftshort,17pvn,0.603,wolves,40,21.35,0,1,0,1,1.100586,3.397
VMU,mouse,leftshort,17pvn,1.797,positive,84.07,7.78,0,0,1,1,1.0671386,1.8
VMU,mouse,leftshort,17pvn,1.797,positive,94.11,6.6,0,0,1,1,0.9338379,2.531
VMU,mouse,leftshort,17pvn,0.2,wolves,40,14.43,0,1,0,1,1.0338135,3.069
VMU,mouse,leftshort,17pvn,0.931,neutral,50.17,13.26,0,1,0,1,1.2005615,2.203
VMU,mouse,leftshort,17pvn,0.2,neutral,51.18,17.69,0,1,0,1,0.9338379,3.069
VMU,mouse,leftshort,17pvn,0.603,dogs,60,9.94,0,1,0,1,0.9338379,2.531
VMU,mouse,leftshort,17pvn,1.469,dogs,60,37.41,0,0,1,1,1.0172119,2.203
VMU,mouse,leftshort,17pvn,0.931,wolves,20,74.33,0,1,0,1,1.0672607,3.397
VMU,mouse,leftshort,17pvn,0.931,negative,17.25,70.41,0,1,0,1,0.9838867,3.8
VMU,mouse,leftshort,17pvn,0.603,dogs,60,10.84,0,1,0,1,1.0170899,3.069
VMU,mouse,leftshort,17pvn,1.797,horses,NaN,NaN,0,0,1,1,3.23498502,1.8
VMU,mouse,leftshort,17pvn,0.2,positive,81.7,66.01,0,1,0,1,1.7677006,3.8
VMU,mouse,leftshort,17pvn,2.2,dogs,60,21.35,0,0,1,1,0.9338379,3.397
VMU,mouse,leftshort,17pvn,0.931,wolves,20,78.57,0,1,0,1,1.0671386,2.531
VMU,mouse,leftshort,17pvn,0.931,positive,97.82,5.85,0,1,0,1,1.9344484,3.397
VMU,mouse,leftshort,17pvn,1.469,zebras,NaN,NaN,0,1,0,0,1.6676022,3.069
VMU,mouse,leftshort,17pvn,0.2,dogs,60,37.41,0,1,0,1,0.9003906,1.8
VMU,mouse,leftshort,17pvn,0.931,wolves,20,70.58,0,1,0,1,1.7341309,3.397
VMU,mouse,leftshort,17pvn,1.469,wolves,20,55.09,0,0,1,1,1.1506347,3.8
VMU,mouse,leftshort,17pvn,0.603,neutral,50.17,13.26,0,1,0,1,1.0506592,3.069
VMU,mouse,leftshort,17pvn,0.603,wolves,40,29.83,0,1,0,1,1.1339111,3.8
VMU,mouse,leftshort,17pvn,1.797,dogs,60,7.74,0,0,1,1,1.3173828,1.8
VMU,mouse,leftshort,17pvn,0.603,neutral,51.18,17.69,0,1,0,1,1.0672608,2.531
VMU,mouse,leftshort,17pvn,0.2,negative,9.52,78.44,0,1,0,1,1.0172119,3.069
VMU,mouse,leftshort,17pvn,1.797,zebras,NaN,NaN,0,0,1,1,1.1171875,2.531
VMU,mouse,leftshort,17pvn,1.469,dogs,60,10.84,0,0,1,1,0.9338379,3.069
VMU,mouse,leftshort,17pvn,1.797,zebras,NaN,NaN,0,0,1,1,0.9338379,3.397
VMU,mouse,leftshort,17pvn,1.469,positive,82.81,36.59,0,0,1,1,1.0004882,3.069
VMU,mouse,leftshort,17pvn,0.931,dogs,80,87.69,0,1,0,1,1.2005616,3.069
VMU,mouse,leftshort,17pvn,0.931,positive,89.82,43.09,0,1,0,1,1.2840576,3.8
VMU,mouse,leftshort,17pvn,1.469,dogs,60,10.11,0,1,0,0,1.2839356,3.069
VMU,mouse,leftshort,17pvn,1.797,positive,91.27,57.64,0,0,1,1,2.5345461,2.531
VMU,mouse,leftshort,17pvn,1.797,positive,94.4,37.63,0,0,1,1,1.0505371,3.069
VMU,mouse,leftshort,17pvn,1.469,positive,71.86,59.58,0,0,1,1,1.5341796,1.8
VMU,mouse,leftshort,17pvn,1.797,wolves,20,63.08,0,0,1,1,1.0672607,3.069
VMU,mouse,leftshort,17pvn,0.603,dogs,60,14.1,0,1,0,1,1.1004639,3.8
VMU,mouse,leftshort,17pvn,1.469,wolves,20,63.08,0,1,0,0,0.9838867,2.203
VMU,mouse,leftshort,17pvn,1.797,negative,0.72,92.4,0,0,1,1,1.0671386,2.203
VMU,mouse,leftshort,17pvn,1.469,horses,NaN,NaN,0,1,0,0,0.9838868,3.397
VMU,mouse,leftshort,17pvn,1.469,negative,32.22,48.06,0,1,0,0,1.4007568,2.531
VMU,mouse,leftshort,17pvn,2.2,neutral,50.25,23.78,0,0,1,1,0.9337158,1.8
VMU,mouse,leftshort,17pvn,0.603,dogs,80,76.36,0,1,0,1,1.2338867,2.531
VMU,mouse,leftshort,17pvn,0.603,wolves,40,14.43,0,1,0,1,0.8837891,3.397
VMU,mouse,leftshort,17pvn,0.931,dogs,60,7.74,0,1,0,1,1.3173828,1.8
VMU,mouse,leftshort,17pvn,2.2,positive,96.55,7.99,0,1,0,0,3.601806,2.203
VMU,mouse,leftshort,17pvn,0.603,horses,NaN,NaN,0,1,0,1,1.1173096,3.8
VMU,mouse,leftshort,17pvn,2.2,horses,NaN,NaN,0,0,1,1,1.0671387,2.531
VMU,mouse,leftshort,17pvn,1.797,dogs,60,10.11,0,1,0,0,1.1505127,3.8
VMU,mouse,leftshort,17pvn,0.931,horses,NaN,NaN,0,1,0,1,1.0172119,2.203
VMU,mouse,leftshort,17pvn,1.469,positive,81.7,66.01,0,0,1,1,1.3339844,3.069
VMU,mouse,leftshort,17pvn,1.797,negative,0.72,92.4,0,0,1,1,0.8505859,2.203
VMU,mouse,leftshort,17pvn,0.603,dogs,60,19.97,0,1,0,1,0.883789,2.531
VMU,mouse,leftshort,17pvn,1.469,wolves,40,21.68,0,1,0,0,4.685669,3.397
VMU,mouse,leftshort,17pvn,2.2,zebras,NaN,NaN,0,0,1,1,1.2839356,1.8
VMU,mouse,leftshort,17pvn,1.469,positive,96.55,7.99,0,1,0,0,1.8342282,2.531
VMU,mouse,leftshort,17pvn,1.469,negative,0.78,91.29,0,0,1,1,1.18396,2.531
VMU,mouse,leftshort,17pvn,0.603,wolves,20,55.09,0,1,0,1,1.7509765,3.069
VMU,mouse,leftshort,17pvn,0.603,wolves,20,70.58,0,1,0,1,0.9338378,3.8
VMU,mouse,leftshort,17pvn,1.469,wolves,40,12.39,0,0,1,1,0.883789,2.203
VMU,mouse,leftshort,17pvn,1.797,dogs,80,88.43,0,0,1,1,1.2005615,2.531
VMU,mouse,leftshort,17pvn,1.797,dogs,80,73.59,0,0,1,1,0.9338379,2.531
